timestamp,iso_time,service,label,cpu_pct,mem_pct,jvm_heap_used,jvm_threads,gc_time_sum,gc_count_sum,http_time_max,req_in_sum,pod_restarts,tps,gc_pause_avg
1760179080,2025-10-11T10:38:00+00:00,acmeair-bookingservice,large iteration1,97.903,46.981876,83176160.533334,157.216667,0,0,2606062589,7490,0,124.83333333333333,
1760179080,2025-10-11T10:38:00+00:00,acmeair-customerservice,large iteration1,71.871667,37.84195,70879313.066667,59.833334,0,0,117011155,7475,0,124.58333333333333,
1760179080,2025-10-11T10:38:00+00:00,acmeair-flightservice,large iteration1,64.525334,36.768481,64539615.866667,60.483334,0,0,806877413,32970,0,549.5,
1760179080,2025-10-11T10:38:00+00:00,acmeair-authservice,large iteration1,56.1565,36.991387,69502336.133334,59.066667,0,0,198607573,903,0,15.05,
1760179080,2025-10-11T10:38:00+00:00,acmeair-booking-db,large iteration1,29.113334,28.120474,0,0,0,0,0,11817,0,196.95,
1760179080,2025-10-11T10:38:00+00:00,acmeair-customer-db,large iteration1,12.051,29.985238,0,0,0,0,0,16727,0,278.78333333333336,
1760179080,2025-10-11T10:38:00+00:00,acmeair-flight-db,large iteration1,6.619667,28.012696,0,0,0,0,0,1728,0,28.8,
1760179080,2025-10-11T10:38:00+00:00,acmeair-mainservice,large iteration1,1.850834,23.907293,39517831.466667,51,0,0,12317468,6,0,0.1,
1760179140,2025-10-11T10:39:00+00:00,acmeair-bookingservice,large iteration1,98.262834,61.082065,104606997.866667,251.483334,0,0,5194908749,2794,0,46.56666666666667,
1760179140,2025-10-11T10:39:00+00:00,acmeair-customerservice,large iteration1,15.111834,37.808571,70333680.933334,59,0,0,366276203,2496,0,41.6,
1760179140,2025-10-11T10:39:00+00:00,acmeair-flightservice,large iteration1,18.703667,37.39928,62223736,59,0,0,60679834,10685,0,178.08333333333334,
1760179140,2025-10-11T10:39:00+00:00,acmeair-authservice,large iteration1,11.3215,35.987765,61354448.266667,59,0,0,94667403,329,0,5.483333333333333,
1760179140,2025-10-11T10:39:00+00:00,acmeair-booking-db,large iteration1,20.498334,30.811908,0,0,0,0,0,4255,0,70.91666666666667,
1760179140,2025-10-11T10:39:00+00:00,acmeair-customer-db,large iteration1,5.552834,30.524178,0,0,0,0,0,6030,0,100.5,
1760179140,2025-10-11T10:39:00+00:00,acmeair-flight-db,large iteration1,2.2365,28.364602,0,0,0,0,0,840,0,14.0,
1760179140,2025-10-11T10:39:00+00:00,acmeair-mainservice,large iteration1,1.672,24.000028,40232261.333334,51,0,0,7951895,6,0,0.1,
1760179200,2025-10-11T10:40:00+00:00,acmeair-bookingservice,large iteration1,97.770334,67.172343,121815608.266667,224.966667,334000000,1,3802262916,6373,0,106.21666666666667,334000000.0
1760179200,2025-10-11T10:40:00+00:00,acmeair-customerservice,large iteration1,26.943001,37.946791,73130440.266667,60.083334,254000000,1,99303190,6526,0,108.76666666666667,254000000.0
1760179200,2025-10-11T10:40:00+00:00,acmeair-flightservice,large iteration1,42.124834,37.672056,63447514,59,0,0,73983676,26559,0,442.65,
1760179200,2025-10-11T10:40:00+00:00,acmeair-authservice,large iteration1,45.436167,37.546883,67040050.533334,59.05,0,0,154048189,568,0,9.466666666666667,
1760179200,2025-10-11T10:40:00+00:00,acmeair-booking-db,large iteration1,56.451167,33.865446,0,0,0,0,0,8873,0,147.88333333333333,
1760179200,2025-10-11T10:40:00+00:00,acmeair-customer-db,large iteration1,9.858167,30.45943,0,0,0,0,0,13507,0,225.11666666666667,
1760179200,2025-10-11T10:40:00+00:00,acmeair-flight-db,large iteration1,2.128,28.344193,0,0,0,0,0,840,0,14.0,
1760179200,2025-10-11T10:40:00+00:00,acmeair-mainservice,large iteration1,1.4125,23.996837,43741020.8,51,0,0,9664560,6,0,0.1,
1760179260,2025-10-11T10:41:00+00:00,acmeair-bookingservice,large iteration1,3.150334,66.054396,124475121.733334,148.566667,0,0,11681478,22,0,0.36666666666666664,
1760179260,2025-10-11T10:41:00+00:00,acmeair-customerservice,large iteration1,2.0895,37.544671,77634825.066667,59.583334,0,0,15564260,22,0,0.36666666666666664,
1760179260,2025-10-11T10:41:00+00:00,acmeair-flightservice,large iteration1,2.150667,37.605324,61723838.933334,58.816667,0,0,7198077,22,0,0.36666666666666664,
1760179260,2025-10-11T10:41:00+00:00,acmeair-authservice,large iteration1,1.809001,36.551323,69127800.533334,58.866667,0,0,8950080,22,0,0.36666666666666664,
1760179260,2025-10-11T10:41:00+00:00,acmeair-booking-db,large iteration1,2.296667,36.044961,0,0,0,0,0,840,0,14.0,
1760179260,2025-10-11T10:41:00+00:00,acmeair-customer-db,large iteration1,2.406334,30.840607,0,0,0,0,0,840,0,14.0,
1760179260,2025-10-11T10:41:00+00:00,acmeair-flight-db,large iteration1,2.063834,28.36202,0,0,0,0,0,840,0,14.0,
1760179260,2025-10-11T10:41:00+00:00,acmeair-mainservice,large iteration1,1.359834,23.999469,47194629.333334,51,0,0,8290518,6,0,0.1,
1760179320,2025-10-11T10:42:00+00:00,acmeair-bookingservice,large iteration1,2.0395,65.643375,130255674.133334,69.7,0,0,11842017,22,0,0.36666666666666664,
1760179320,2025-10-11T10:42:00+00:00,acmeair-customerservice,large iteration1,2.085,37.533316,83093359.466667,58,0,0,14729022,22,0,0.36666666666666664,
