timestamp,iso_time,service,label,cpu_pct,mem_pct,jvm_heap_used,jvm_threads,gc_time_sum,gc_count_sum,http_time_max,req_in_sum,pod_restarts,tps,gc_pause_avg
1760179920,2025-10-11T10:52:00+00:00,acmeair-flightservice,large iteration3,100.058334,39.926326,57590640.4,191.95,0,0,13105306205,7915,0,131.91666666666666,
1760179920,2025-10-11T10:52:00+00:00,acmeair-customerservice,large iteration3,70.944,36.985233,67355175.466667,61.2,0,0,103422796,2114,0,35.233333333333334,
1760179920,2025-10-11T10:52:00+00:00,acmeair-authservice,large iteration3,33.5895,32.833252,55165711.333334,59.05,0,0,318342856,415,0,6.916666666666667,
1760179920,2025-10-11T10:52:00+00:00,acmeair-bookingservice,large iteration3,25.682001,42.83235,70403700.933334,99.916667,0,0,3283093642,1207,0,20.116666666666667,
1760179920,2025-10-11T10:52:00+00:00,acmeair-mainservice,large iteration3,20.105001,25.128429,39863182.533334,44.2,0,0,7281391,6,0,0.1,
1760179920,2025-10-11T10:52:00+00:00,acmeair-booking-db,large iteration3,6.9335,27.997488,0,0,0,0,0,5452,0,90.86666666666666,
1760179920,2025-10-11T10:52:00+00:00,acmeair-customer-db,large iteration3,4.891167,29.435502,0,0,0,0,0,5754,0,95.9,
1760179920,2025-10-11T10:52:00+00:00,acmeair-flight-db,large iteration3,2.517167,27.039147,0,0,0,0,0,900,0,15.0,
1760179980,2025-10-11T10:53:00+00:00,acmeair-flightservice,large iteration3,38.132834,42.132518,83923716.8,183.933334,0,0,5089756286,759,0,12.65,
1760179980,2025-10-11T10:53:00+00:00,acmeair-customerservice,large iteration3,9.391,36.411934,59839001.066667,60,0,0,20317384,254,0,4.233333333333333,
1760179980,2025-10-11T10:53:00+00:00,acmeair-authservice,large iteration3,4.830667,32.502111,57655854.8,59,0,0,22610681,64,0,1.0666666666666667,
1760179980,2025-10-11T10:53:00+00:00,acmeair-bookingservice,large iteration3,4.679334,44.368655,79280346.266667,122.666667,162000000,1,1772238386,78,0,1.3,162000000.0
1760179980,2025-10-11T10:53:00+00:00,acmeair-mainservice,large iteration3,16.929334,25.543722,50503179.466667,52,0,0,6125113,6,0,0.1,
